hri_value,max_temp_celsius,min_temp_celsius,feat_poverty_rate,feat_unemployment_rate,feat_median_hh_income,feat_total_population,overall_homeless,unsheltered_homeless
328,25.9,4.5,0.13487497,0.059930489,68955,50728272,175741,121175
278,25.8,8.6,0.13487497,0.059930489,68955,50728272,175741,121175
343,27.1,9.6,0.13487497,0.059930489,68955,50728272,175741,121175
335,26.5,8.3,0.13487497,0.059930489,68955,50728272,175741,121175
139,22.5,0.9,0.13487497,0.059930489,68955,50728272,175741,121175
65,21.6,-2.1,0.13487497,0.059930489,68955,50728272,175741,121175
46,20.6,-3.8,0.13487497,0.059930489,68955,50728272,175741,121175
24,12.8,-7,0.13487497,0.059930489,68955,50728272,175741,121175
6,-0.8,-21.8,0.13487497,0.059930489,68955,50728272,175741,121175
6,6.4,-7.4,0.13487497,0.059930489,68955,50728272,175741,121175
9,9.3,-12.7,0.13487497,0.059930489,68955,50728272,175741,121175
9,11.2,-15.1,0.13487497,0.059930489,68955,50728272,175741,121175
20,11.9,-5.6,0.13487497,0.059930489,68955,50728272,175741,121175
19,12,-10.1,0.13487497,0.059930489,68955,50728272,175741,121175
16,14,-7.1,0.13487497,0.059930489,68955,50728272,175741,121175
30,13.9,-8.3,0.13487497,0.059930489,68955,50728272,175741,121175
37,16.2,-4.4,0.13487497,0.059930489,68955,50728272,175741,121175
91,18.4,-2.3,0.13487497,0.059930489,68955,50728272,175741,121175
57,15.8,-8.6,0.13487497,0.059930489,68955,50728272,175741,121175
30,15.5,-3.5,0.13487497,0.059930489,68955,50728272,175741,121175
37,18.4,-5.5,0.13487497,0.059930489,68955,50728272,175741,121175
18,9.8,-4.7,0.13487497,0.059930489,68955,50728272,175741,121175
64,14.2,-3.9,0.13487497,0.059930489,68955,50728272,175741,121175
187,21,-6.4,0.13487497,0.059930489,68955,50728272,175741,121175
448,23.6,-2.9,0.13487497,0.059930489,68955,50728272,175741,121175
11,4.5,-18.7,0.13487497,0.059930489,68955,50728272,175741,121175
9,3.2,-13,0.127143061,0.061154306,71354.25,50970442,186675,127722
5,9.6,-14.5,0.127143061,0.061154306,71354.25,50970442,186675,127722
34,16.4,-6.4,0.127143061,0.061154306,71354.25,50970442,186675,127722
11,14.1,-14.7,0.127143061,0.061154306,71354.25,50970442,186675,127722
18,20.5,-7,0.127143061,0.061154306,71354.25,50970442,186675,127722
12,4.1,-13.5,0.127143061,0.061154306,71354.25,50970442,186675,127722
13,11.8,-6.7,0.127143061,0.061154306,71354.25,50970442,186675,127722
10,6.6,-11.3,0.127143061,0.061154306,71354.25,50970442,186675,127722
14,9.5,-8.4,0.127143061,0.061154306,71354.25,50970442,186675,127722
4,10.4,-13.9,0.127143061,0.061154306,71354.25,50970442,186675,127722
14,8.1,-13,0.127143061,0.061154306,71354.25,50970442,186675,127722
21,8.8,-6.3,0.127143061,0.061154306,71354.25,50970442,186675,127722
12,8.5,-8.7,0.127143061,0.061154306,71354.25,50970442,186675,127722
73,14.6,-2.6,0.127143061,0.061154306,71354.25,50970442,186675,127722
195,21.1,2.6,0.127143061,0.061154306,71354.25,50970442,186675,127722
179,18.6,-1.7,0.127143061,0.061154306,71354.25,50970442,186675,127722
90,20.8,-1.5,0.127143061,0.061154306,71354.25,50970442,186675,127722
65,20,-7,0.127143061,0.061154306,71354.25,50970442,186675,127722
367,26.2,-0.8,0.127143061,0.061154306,71354.25,50970442,186675,127722
309,24.2,-0.2,0.127143061,0.061154306,71354.25,50970442,186675,127722
149,22.9,-5.8,0.127143061,0.061154306,71354.25,50970442,186675,127722
198,21.3,-2.4,0.127143061,0.061154306,71354.25,50970442,186675,127722
369,25.8,8.3,0.127143061,0.061154306,71354.25,50970442,186675,127722
177,24,-2.5,0.127143061,0.061154306,71354.25,50970442,186675,127722
488,28.3,8.8,0.127143061,0.061154306,71354.25,50970442,186675,127722
550,27.7,10.9,0.127143061,0.061154306,71354.25,50970442,186675,127722
284,27.1,10.1,0.127143061,0.061154306,71354.25,50970442,186675,127722
630,29.2,9.6,0.127143061,0.061154306,71354.25,50970442,186675,127722
337,29.6,10.9,0.127143061,0.061154306,71354.25,50970442,186675,127722
529,28.1,10.1,0.127143061,0.061154306,71354.25,50970442,186675,127722
799,29.9,14.3,0.127143061,0.061154306,71354.25,50970442,186675,127722
485,27.2,10.9,0.127143061,0.061154306,71354.25,50970442,186675,127722
321,29,3.2,0.127143061,0.061154306,71354.25,50970442,186675,127722
242,27.8,-3.4,0.127143061,0.061154306,71354.25,50970442,186675,127722
121,23.3,3.9,0.127143061,0.061154306,71354.25,50970442,186675,127722
121,21.4,4.6,0.127143061,0.061154306,71354.25,50970442,186675,127722
100,22.6,1.9,0.127143061,0.061154306,71354.25,50970442,186675,127722
59,20.8,6.5,0.127143061,0.061154306,71354.25,50970442,186675,127722
60,17.2,-1.6,0.127143061,0.061154306,71354.25,50970442,186675,127722
8,6,-10.7,0.127143061,0.061154306,71354.25,50970442,186675,127722
6,3.4,-15.2,0.127143061,0.061154306,71354.25,50970442,186675,127722
2,6.5,-12,0.127143061,0.061154306,71354.25,50970442,186675,127722
11,8.2,-4.8,0.127143061,0.061154306,71354.25,50970442,186675,127722
6,3.9,-12,0.127143061,0.061154306,71354.25,50970442,186675,127722
10,11.7,-8,0.127143061,0.061154306,71354.25,50970442,186675,127722
4,8.2,-19.7,0.127143061,0.061154306,71354.25,50970442,186675,127722
5,4.1,-12.8,0.127143061,0.061154306,71354.25,50970442,186675,127722
11,4.5,-14.3,0.127143061,0.061154306,71354.25,50970442,186675,127722
10,6.9,-11.1,0.127143061,0.061154306,71354.25,50970442,186675,127722
10,9.9,-12.5,0.127143061,0.061154306,71354.25,50970442,186675,127722
11,8.8,-6.2,0.127143061,0.061154306,71354.25,50970442,186675,127722
9,4.9,-10,0.127143061,0.061154306,71354.25,50970442,186675,127722
125,20.2,-2.6,0.123822999,0.064024887,75925.25,51047292,72707,9836
59,17.9,-6,0.123822999,0.064024887,75925.25,51047292,72707,9836
103,18.9,-3.1,0.123822999,0.064024887,75925.25,51047292,72707,9836
329,26.2,7.4,0.123822999,0.064024887,75925.25,51047292,72707,9836
189,23.8,-2.4,0.123822999,0.064024887,75925.25,51047292,72707,9836
982,27.4,11.7,0.123822999,0.064024887,75925.25,51047292,72707,9836
492,27.9,8.2,0.123822999,0.064024887,75925.25,51047292,72707,9836
452,26.5,10.1,0.123822999,0.064024887,75925.25,51047292,72707,9836
802,29.6,10,0.123822999,0.064024887,75925.25,51047292,72707,9836
587,29.6,12.8,0.123822999,0.064024887,75925.25,51047292,72707,9836
355,27.1,9.9,0.123822999,0.064024887,75925.25,51047292,72707,9836
276,27.7,10.4,0.123822999,0.064024887,75925.25,51047292,72707,9836
451,26.8,8.8,0.123822999,0.064024887,75925.25,51047292,72707,9836
253,27.1,11.5,0.123822999,0.064024887,75925.25,51047292,72707,9836
180,28.8,2.5,0.123822999,0.064024887,75925.25,51047292,72707,9836
284,24.5,5.1,0.123822999,0.064024887,75925.25,51047292,72707,9836
168,24.6,8,0.123822999,0.064024887,75925.25,51047292,72707,9836
270,27.8,8.5,0.123822999,0.064024887,75925.25,51047292,72707,9836
152,22.8,8.1,0.123822999,0.064024887,75925.25,51047292,72707,9836
99,21,-2.2,0.123822999,0.064024887,75925.25,51047292,72707,9836
48,20.9,-3.8,0.123822999,0.064024887,75925.25,51047292,72707,9836
42,18.6,-1.7,0.123822999,0.064024887,75925.25,51047292,72707,9836
15,14.6,-9.2,0.123822999,0.064024887,75925.25,51047292,72707,9836
11,13,-4.4,0.123822999,0.064024887,75925.25,51047292,72707,9836
13,12.3,-5.8,0.123822999,0.064024887,75925.25,51047292,72707,9836
17,13.7,-0.9,0.123822999,0.064024887,75925.25,51047292,72707,9836
10,11.9,-3.9,0.123822999,0.064024887,75925.25,51047292,72707,9836
12,14.3,-7.1,0.123822999,0.064024887,75925.25,51047292,72707,9836
8,11.8,-11.1,0.123822999,0.064024887,75925.25,51047292,72707,9836
9,12.4,2,0.123822999,0.064024887,75925.25,51047292,72707,9836
9,5.8,-14.3,0.123822999,0.064024887,75925.25,51047292,72707,9836
7,5.2,-14.7,0.123822999,0.064024887,75925.25,51047292,72707,9836
3,9.8,-6.8,0.123822999,0.064024887,75925.25,51047292,72707,9836
8,2.6,-10.7,0.123822999,0.064024887,75925.25,51047292,72707,9836
4,6.5,-12.1,0.123822999,0.064024887,75925.25,51047292,72707,9836
9,10.9,-10.3,0.123822999,0.064024887,75925.25,51047292,72707,9836
6,6.5,-12,0.123822999,0.064024887,75925.25,51047292,72707,9836
6,0.3,-12.6,0.123822999,0.064024887,75925.25,51047292,72707,9836
3,5.2,-12.1,0.123822999,0.064024887,75925.25,51047292,72707,9836
123,19.5,-4.4,0.123822999,0.064024887,75925.25,51047292,72707,9836
83,13.9,-8.9,0.123822999,0.064024887,75925.25,51047292,72707,9836
44,10.9,-6.8,0.123822999,0.064024887,75925.25,51047292,72707,9836
48,11.2,-4,0.123822999,0.064024887,75925.25,51047292,72707,9836
76,20.8,-8.1,0.123822999,0.064024887,75925.25,51047292,72707,9836
11,4.2,-11.1,0.123822999,0.064024887,75925.25,51047292,72707,9836
6,4.8,-15,0.123822999,0.064024887,75925.25,51047292,72707,9836
10,7.8,-15.6,0.123822999,0.064024887,75925.25,51047292,72707,9836
18,7.9,-16.1,0.123822999,0.064024887,75925.25,51047292,72707,9836
14,11,-11.2,0.123822999,0.064024887,75925.25,51047292,72707,9836
11,8.6,-8.8,0.123822999,0.064024887,75925.25,51047292,72707,9836
17,7.6,-11,0.123822999,0.064024887,75925.25,51047292,72707,9836
64,16,-12,0.123822999,0.064024887,75925.25,51047292,72707,9836
401,25.2,-3,0.122209383,0.062661603,82736.5,51083792,199746,131708
46,15.5,-6.4,0.122209383,0.062661603,82736.5,51083792,199746,131708
61,13.6,-5.8,0.122209383,0.062661603,82736.5,51083792,199746,131708
68,17.2,-7.8,0.122209383,0.062661603,82736.5,51083792,199746,131708
71,18.9,-10,0.122209383,0.062661603,82736.5,51083792,199746,131708
156,20.5,-8.7,0.122209383,0.062661603,82736.5,51083792,199746,131708
182,23.5,-0.2,0.122209383,0.062661603,82736.5,51083792,199746,131708
122,20.1,-4,0.122209383,0.062661603,82736.5,51083792,199746,131708
513,26.4,3.3,0.122209383,0.062661603,82736.5,51083792,199746,131708
7,-5.5,-18.8,0.122209383,0.062661603,82736.5,51083792,199746,131708
7,6.6,-8.9,0.122209383,0.062661603,82736.5,51083792,199746,131708
6,10.8,-9.8,0.122209383,0.062661603,82736.5,51083792,199746,131708
6,12.2,-10.1,0.122209383,0.062661603,82736.5,51083792,199746,131708
6,6.8,-10.5,0.122209383,0.062661603,82736.5,51083792,199746,131708
4,3.9,-16.6,0.122209383,0.062661603,82736.5,51083792,199746,131708
23,8.5,-6.8,0.122209383,0.062661603,82736.5,51083792,199746,131708
9,7.4,-11.9,0.122209383,0.062661603,82736.5,51083792,199746,131708
6,4.4,-19,0.122209383,0.062661603,82736.5,51083792,199746,131708
31,12,-8.5,0.122209383,0.062661603,82736.5,51083792,199746,131708
15,7.9,-18.7,0.122209383,0.062661603,82736.5,51083792,199746,131708
29,7.4,-7.3,0.122209383,0.062661603,82736.5,51083792,199746,131708
60,15.4,-10.3,0.122209383,0.062661603,82736.5,51083792,199746,131708
42,13,-4.9,0.122209383,0.062661603,82736.5,51083792,199746,131708
91,16.4,-8.1,0.122209383,0.062661603,82736.5,51083792,199746,131708
30,8.8,-13.3,0.122209383,0.062661603,82736.5,51083792,199746,131708
454,26.1,11.7,0.122209383,0.062661603,82736.5,51083792,199746,131708
338,23.3,-1.7,0.122209383,0.062661603,82736.5,51083792,199746,131708
321,25.9,7.2,0.122209383,0.062661603,82736.5,51083792,199746,131708
707,27.8,11.7,0.122209383,0.062661603,82736.5,51083792,199746,131708
687,28.2,12.7,0.122209383,0.062661603,82736.5,51083792,199746,131708
303,27.4,13.4,0.122209383,0.062661603,82736.5,51083792,199746,131708
358,25,9.3,0.122209383,0.062661603,82736.5,51083792,199746,131708
273,25,9.7,0.122209383,0.062661603,82736.5,51083792,199746,131708
322,25.1,9.8,0.122209383,0.062661603,82736.5,51083792,199746,131708
303,25.8,10.2,0.122209383,0.062661603,82736.5,51083792,199746,131708
443,28.7,10.3,0.122209383,0.062661603,82736.5,51083792,199746,131708
533,28.8,9.3,0.122209383,0.062661603,82736.5,51083792,199746,131708
125,23.9,3.6,0.122209383,0.062661603,82736.5,51083792,199746,131708
101,18.4,0.4,0.122209383,0.062661603,82736.5,51083792,199746,131708
114,21.3,1.3,0.122209383,0.062661603,82736.5,51083792,199746,131708
57,18.6,3.5,0.122209383,0.062661603,82736.5,51083792,199746,131708
31,18.2,5.8,0.122209383,0.062661603,82736.5,51083792,199746,131708
19,16.4,-6.5,0.122209383,0.062661603,82736.5,51083792,199746,131708
7,8.4,-10.3,0.122209383,0.062661603,82736.5,51083792,199746,131708
7,10,-11.4,0.122209383,0.062661603,82736.5,51083792,199746,131708
7,4.7,-13,0.122209383,0.062661603,82736.5,51083792,199746,131708
7,3.7,-12.3,0.122209383,0.062661603,82736.5,51083792,199746,131708
5,11,-8,0.122209383,0.062661603,82736.5,51083792,199746,131708
6,3.9,-14.3,0.122209383,0.062661603,82736.5,51083792,199746,131708
4,2.5,-9.5,0.122209383,0.062661603,82736.5,51083792,199746,131708
3,3.4,-12.9,0.122209383,0.062661603,82736.5,51083792,199746,131708
11,6.6,-7.9,0.122209383,0.062661603,82736.5,51083792,199746,131708
7,8.5,-12.3,0.122209383,0.062661603,82736.5,51083792,199746,131708
8,28.8,-19,0.120613729,0.062331384,86771,51097595,211600,140401
8,6.6,-8.5,0.120613729,0.062331384,86771,51097595,211600,140401
12,0.6,-14.3,0.120613729,0.062331384,86771,51097595,211600,140401
8,0.7,-15.4,0.120613729,0.062331384,86771,51097595,211600,140401
7,5.7,-17.9,0.120613729,0.062331384,86771,51097595,211600,140401
5,8,-10.4,0.120613729,0.062331384,86771,51097595,211600,140401
7,4.9,-16.4,0.120613729,0.062331384,86771,51097595,211600,140401
6,2.5,-15.5,0.120613729,0.062331384,86771,51097595,211600,140401
15,-2.3,-15.2,0.120613729,0.062331384,86771,51097595,211600,140401
13,3.6,-13.8,0.120613729,0.062331384,86771,51097595,211600,140401
17,3.5,-12.3,0.120613729,0.062331384,86771,51097595,211600,140401
8,1.8,-14.4,0.120613729,0.062331384,86771,51097595,211600,140401
18,3.5,-16.6,0.120613729,0.062331384,86771,51097595,211600,140401
25,7.2,-15.3,0.120613729,0.062331384,86771,51097595,211600,140401
94,15.4,-11.2,0.120613729,0.062331384,86771,51097595,211600,140401
54,11.6,-11.7,0.120613729,0.062331384,86771,51097595,211600,140401
593,26.1,9,0.120613729,0.062331384,86771,51097595,211600,140401
1530,30.2,12.3,0.120613729,0.062331384,86771,51097595,211600,140401
1195,28.2,11.1,0.120613729,0.062331384,86771,51097595,211600,140401
172,19.1,-1.4,0.120613729,0.062331384,86771,51097595,211600,140401
382,24.9,2.9,0.120613729,0.062331384,86771,51097595,211600,140401
589,26,11.6,0.120613729,0.062331384,86771,51097595,211600,140401
846,28.2,11.6,0.120613729,0.062331384,86771,51097595,211600,140401
114,20,-7.4,0.120613729,0.062331384,86771,51097595,211600,140401
83,18.3,-3.8,0.120613729,0.062331384,86771,51097595,211600,140401
77,13.6,-5.5,0.120613729,0.062331384,86771,51097595,211600,140401
151,18.5,1.5,0.120613729,0.062331384,86771,51097595,211600,140401
149,19.2,2.5,0.120613729,0.062331384,86771,51097595,211600,140401
108,17.3,2.4,0.120613729,0.062331384,86771,51097595,211600,140401
115,18.9,3.9,0.120613729,0.062331384,86771,51097595,211600,140401
137,18.3,3.6,0.120613729,0.062331384,86771,51097595,211600,140401
461,24,7.9,0.120613729,0.062331384,86771,51097595,211600,140401
432,24.5,9.2,0.120613729,0.062331384,86771,51097595,211600,140401
237,22.8,7.1,0.120613729,0.062331384,86771,51097595,211600,140401
430,23.9,8.1,0.120613729,0.062331384,86771,51097595,211600,140401
188,20.4,2.9,0.120613729,0.062331384,86771,51097595,211600,140401
157,19.4,5.9,0.120613729,0.062331384,86771,51097595,211600,140401
72,19.2,-1.4,0.120613729,0.062331384,86771,51097595,211600,140401
11,8.8,-11.9,0.120613729,0.062331384,86771,51097595,211600,140401
9,6.6,-11,0.120613729,0.062331384,86771,51097595,211600,140401
11,8.9,-11.5,0.120613729,0.062331384,86771,51097595,211600,140401
10,3.6,-12,0.120613729,0.062331384,86771,51097595,211600,140401
5,11,-13.9,0.120613729,0.062331384,86771,51097595,211600,140401
6,8.1,-12.6,0.120613729,0.062331384,86771,51097595,211600,140401
75,18.4,0,0.120613729,0.062331384,86771,51097595,211600,140401
69,17.3,-1.3,0.120613729,0.062331384,86771,51097595,211600,140401
51,19.4,-2.8,0.120613729,0.062331384,86771,51097595,211600,140401
90,18.7,2.4,0.120613729,0.062331384,86771,51097595,211600,140401
23,16.1,-10.6,0.120613729,0.062331384,86771,51097595,211600,140401
15,12.8,-11.4,0.120613729,0.062331384,86771,51097595,211600,140401
16,13.2,-8,0.120613729,0.062331384,86771,51097595,211600,140401
11,9.3,-2,0.120613729,0.062331384,86771,51097595,211600,140401
6,3.2,-13,0.120455594,0.063729376,89433.75,51296062,224813,141325
7,-0.3,-15.5,0.120455594,0.063729376,89433.75,51296062,224813,141325
68,19.1,-0.6,0.120455594,0.063729376,89433.75,51296062,224813,141325
209,24.7,5.5,0.120455594,0.063729376,89433.75,51296062,224813,141325
270,22.9,8.9,0.120455594,0.063729376,89433.75,51296062,224813,141325
8,10.3,-0.7,0.120455594,0.063729376,89433.75,51296062,224813,141325
9,7.1,-12.2,0.120455594,0.063729376,89433.75,51296062,224813,141325
9,12.5,-8.8,0.120455594,0.063729376,89433.75,51296062,224813,141325
12,7.7,-9.6,0.120455594,0.063729376,89433.75,51296062,224813,141325
174,20.7,8.6,0.120455594,0.063729376,89433.75,51296062,224813,141325
49,17.7,-7.9,0.120455594,0.063729376,89433.75,51296062,224813,141325
30,16.6,-5.9,0.120455594,0.063729376,89433.75,51296062,224813,141325
24,14.4,-9.8,0.120455594,0.063729376,89433.75,51296062,224813,141325
12,10.3,-12.1,0.120455594,0.063729376,89433.75,51296062,224813,141325
10,10.7,-11.5,0.120455594,0.063729376,89433.75,51296062,224813,141325
6,9.3,-13.7,0.120455594,0.063729376,89433.75,51296062,224813,141325
6,7.3,-10.3,0.120455594,0.063729376,89433.75,51296062,224813,141325
211,23.8,1.4,0.120455594,0.063729376,89433.75,51296062,224813,141325
251,24.8,-1.2,0.120455594,0.063729376,89433.75,51296062,224813,141325
403,25.1,7.9,0.120455594,0.063729376,89433.75,51296062,224813,141325
5,6.6,-9.3,0.120455594,0.063729376,89433.75,51296062,224813,141325
4,8,-9.6,0.120455594,0.063729376,89433.75,51296062,224813,141325
7,10,-11.7,0.120455594,0.063729376,89433.75,51296062,224813,141325
4,0.5,-14.5,0.120455594,0.063729376,89433.75,51296062,224813,141325
12,2.6,-13.5,0.120455594,0.063729376,89433.75,51296062,224813,141325
9,7.5,-8.4,0.120455594,0.063729376,89433.75,51296062,224813,141325
12,5,-13.6,0.120455594,0.063729376,89433.75,51296062,224813,141325
11,7.4,-12.3,0.120455594,0.063729376,89433.75,51296062,224813,141325
17,5.5,-11.6,0.120455594,0.063729376,89433.75,51296062,224813,141325
14,10.6,-6.3,0.120455594,0.063729376,89433.75,51296062,224813,141325
10,4.7,-7.4,0.120455594,0.063729376,89433.75,51296062,224813,141325
17,11.8,-10.2,0.120455594,0.063729376,89433.75,51296062,224813,141325
54,13.9,-11.4,0.120455594,0.063729376,89433.75,51296062,224813,141325
59,12.6,-5.8,0.120455594,0.063729376,89433.75,51296062,224813,141325
67,15.6,-3.5,0.120455594,0.063729376,89433.75,51296062,224813,141325
75,12.2,-6.6,0.120455594,0.063729376,89433.75,51296062,224813,141325
55,13,-9.1,0.120455594,0.063729376,89433.75,51296062,224813,141325
137,17.5,0.5,0.120455594,0.063729376,89433.75,51296062,224813,141325
89,15.4,-5.4,0.120455594,0.063729376,89433.75,51296062,224813,141325
245,21.3,2.4,0.120455594,0.063729376,89433.75,51296062,224813,141325
481,25.4,5.5,0.120455594,0.063729376,89433.75,51296062,224813,141325
510,26.6,6.2,0.120455594,0.063729376,89433.75,51296062,224813,141325
482,26.1,-2.5,0.120455594,0.063729376,89433.75,51296062,224813,141325
876,26.2,7.6,0.120455594,0.063729376,89433.75,51296062,224813,141325
1018,24.7,7.5,0.120455594,0.063729376,89433.75,51296062,224813,141325
1326,29.5,14.3,0.120455594,0.063729376,89433.75,51296062,224813,141325
755,27.5,10.1,0.120455594,0.063729376,89433.75,51296062,224813,141325
948,27.3,10.3,0.120455594,0.063729376,89433.75,51296062,224813,141325
533,28.8,9,0.120455594,0.063729376,89433.75,51296062,224813,141325
693,28.4,12.6,0.120455594,0.063729376,89433.75,51296062,224813,141325
410,26.4,9.3,0.120455594,0.063729376,89433.75,51296062,224813,141325
361,25.3,1.4,0.120455594,0.063729376,89433.75,51296062,224813,141325